domain,problem,instance_id,n,budget,algo,seed,final_best,auc_best,early_gain,stagnation_frac,div_mean,div_decay,step_mean,step_decay
cont,sphere,sphere_d10_i004,10,5000,PSO,2,0.21745940602455263,0.18179159579226858,0.0,0.0,0.16201679642049824,0.06905417984571073,0.659432149780685,0.07236332481316304
cont,sphere,sphere_d10_i004,10,5000,DE,0,0.7098562235074817,0.2512468881980764,0.0,0.0,0.7819227549990703,0.2227414742735005,4.18500966884721,0.24408314856068472
cont,sphere,sphere_d10_i004,10,5000,DE,1,0.28311034537053115,0.2583220648314646,0.0,0.0,0.7963242670674101,0.20016980203421156,4.172405427688377,0.20675261691571822
cont,sphere,sphere_d10_i004,10,5000,DE,2,0.21934110198836002,0.3037443483141623,0.0,0.0,0.7475418343330872,0.16330061617473718,4.014886370283441,0.16515183576624434
cont,sphere,sphere_d10_i004,10,5000,ES,0,9.435176503609405,0.0,0.0,1.0,1.4103873157974813,0.9999999999992909,6.937785745562809,0.9999999999998559
cont,sphere,sphere_d10_i004,10,5000,ES,1,5.938217806985348,0.0,0.0,1.0,1.5664826239710128,0.9999999999993616,7.696945247458848,0.9999999999998701
cont,sphere,sphere_d10_i004,10,5000,ES,2,21.646468175965175,0.0,0.0,1.0,1.7635656854532615,0.9999999999994329,7.337354827227299,0.9999999999998637
cont,sphere,sphere_d10_i004,10,5000,GWO,0,2.77583671158852,-0.07826291571709632,0.0,0.6666666666666667,0.9097428972028268,0.617970983028507,4.059264346367023,0.6894810374381664
cont,sphere,sphere_d10_i004,10,5000,GWO,1,1.2346361941439319,0.6064993896145423,0.0,0.33333333333333337,0.8534055578841119,0.5842916447000106,3.7557375249333185,0.6471345350663378
cont,sphere,sphere_d10_i004,10,5000,GWO,2,1.8533615872821814,-1.9851252092100158,0.0,0.6666666666666667,0.8564859034082382,0.6221053676494248,4.006703340512223,0.5944459130488826
cont,sphere,sphere_d10_i004,10,5000,WOA,0,0.2781127903714808,0.23879203428971965,0.0,0.0,2.101160932221279,0.43360744881784885,7.55875988903072,0.6338327782916436
cont,sphere,sphere_d10_i004,10,5000,WOA,1,0.2382463346087708,0.22347982166744673,0.0,0.0,2.2064015853328005,0.6600726040824901,8.060002805166551,0.6795059489639456
cont,sphere,sphere_d10_i004,10,5000,WOA,2,0.5645442366566545,0.2510229333531283,0.0,0.0,1.9893898093790865,0.7592300198364776,7.736250140977058,0.6957854071536385
cont,rastrigin,rastrigin_d5_i000,5,2500,PSO,0,3.0818567857177968,0.17530649899476294,0.0,0.0,0.4219811106956851,0.29685167977344346,0.5872167852190273,0.24593631787656134
cont,rastrigin,rastrigin_d5_i000,5,2500,PSO,1,4.37857224554547,0.2919650757369549,0.0,0.0,0.688815571798087,0.3629250782611698,1.331030318257893,0.2005092225016604
cont,rastrigin,rastrigin_d5_i000,5,2500,PSO,2,7.108066373638906,0.1702490760246707,0.0,0.0,0.47540381526945147,0.5224767860810747,0.760652474305088,0.2438017883277463
cont,rastrigin,rastrigin_d5_i000,5,2500,DE,0,10.605960799175904,0.16666666666664637,0.0,0.6666666666666667,1.1492634639322477,0.8873563729495072,4.157045926418419,0.7739810417764297
cont,rastrigin,rastrigin_d5_i000,5,2500,DE,1,16.96850307125517,0.1666666666666332,0.0,0.6666666666666667,1.3794202387924586,0.7906770698039822,4.7273246500711155,0.8333811979292415
cont,rastrigin,rastrigin_d5_i000,5,2500,DE,2,11.638330423178708,0.16666666666664942,0.0,0.6666666666666667,1.256151274414303,0.908480767835064,4.215646628786073,0.9535162513535916
cont,rastrigin,rastrigin_d5_i000,5,2500,ES,0,14.447118471454061,0.0,0.0,1.0,1.4943247160608242,0.9999999999993308,5.1637708364509365,0.9999999999998064
cont,rastrigin,rastrigin_d5_i000,5,2500,ES,1,26.47199701048289,0.0,0.0,1.0,1.6862170210540401,0.9999999999994069,4.717187794605041,0.999999999999788
cont,rastrigin,rastrigin_d5_i000,5,2500,ES,2,27.636378462686416,0.0,0.0,1.0,1.7699243038262704,0.999999999999435,5.075154131439132,0.9999999999998029
cont,rastrigin,rastrigin_d5_i000,5,2500,GWO,0,19.26476874464549,0.8908410483918207,0.0,0.33333333333333337,0.5620662578763757,0.2712575528455005,1.7934456136472963,0.24188991269559965
cont,rastrigin,rastrigin_d5_i000,5,2500,GWO,1,12.972796732199306,1.0150933226256538,0.0,0.33333333333333337,0.607022283828205,0.13997409271033406,2.0137381078616743,0.18522845239124647
cont,rastrigin,rastrigin_d5_i000,5,2500,GWO,2,16.751229598768326,3.6874819146222526,0.0,0.33333333333333337,0.5156787399114502,0.14368438824014818,1.8401754898608313,0.1808734653958259
cont,rastrigin,rastrigin_d5_i000,5,2500,WOA,0,9.283530667362584,0.3393391337461016,0.0,0.0,1.249628306260194,0.11968421729753838,3.26535830823653,0.13603767537048014
cont,rastrigin,rastrigin_d5_i000,5,2500,WOA,1,10.297110733886285,0.6315138618597433,0.0,0.0,1.3048109268397992,0.11811001516199139,3.1033221782071236,0.15921570612785696
cont,rastrigin,rastrigin_d5_i000,5,2500,WOA,2,5.186652468215698,0.2607713850031615,0.0,0.0,1.3232948912692126,0.15400094797326258,3.2177903517361055,0.18388723744949872
cont,rastrigin,rastrigin_d5_i001,5,2500,PSO,0,6.966873804465763,0.29739447861077106,0.0,0.0,0.5283994451858343,0.6446407805766199,0.9131300679796652,0.4174090905719724
cont,rastrigin,rastrigin_d5_i001,5,2500,PSO,1,18.90468775998482,0.1888001419144996,0.0,0.0,0.6710219064130396,0.6205578941845424,1.1891555200755841,0.3705175730811485
cont,rastrigin,rastrigin_d5_i001,5,2500,PSO,2,10.971990305561974,0.2141079018149411,0.0,0.0,0.7162256843592069,0.4184712246353182,1.4480419197755494,0.3287364450541948
cont,rastrigin,rastrigin_d5_i001,5,2500,DE,0,20.540436236360417,0.3407832270943091,0.0,0.0,1.5460501675367666,0.8882009750176676,5.412680734372914,1.010867038031092
cont,rastrigin,rastrigin_d5_i001,5,2500,DE,1,20.76445253900719,0.0,0.0,1.0,1.585284107508327,0.80067424152815,5.772023020084551,0.8807363016980452
cont,rastrigin,rastrigin_d5_i001,5,2500,DE,2,10.896457086733385,0.7936023059295204,0.0,0.33333333333333337,1.4281284608855975,0.7358310343697934,4.982115985427283,0.7166625825835362
cont,rastrigin,rastrigin_d5_i001,5,2500,ES,0,54.08546292106212,0.0,0.0,1.0,2.1278651605978145,0.99999999999953,5.081999278812788,0.9999999999998032
cont,rastrigin,rastrigin_d5_i001,5,2500,ES,1,41.00173477785107,0.0,0.0,1.0,1.9357840510319704,0.9999999999994834,4.895701282835067,0.9999999999997957
cont,rastrigin,rastrigin_d5_i001,5,2500,ES,2,33.19097379781594,0.0,0.0,1.0,1.8952849603728943,0.9999999999994723,5.34869422664202,0.999999999999813
cont,rastrigin,rastrigin_d5_i001,5,2500,GWO,0,12.171717585724352,0.31159314846630576,0.0,0.0,0.2692537417928856,0.14898646557322182,0.9436207761352678,0.22619142444032816
cont,rastrigin,rastrigin_d5_i001,5,2500,GWO,1,8.719956398281859,0.7872122152936768,0.0,0.33333333333333337,0.4530025353146716,0.19097008360313472,1.4967285142601348,0.22643057935631997
cont,rastrigin,rastrigin_d5_i001,5,2500,GWO,2,12.656229001058897,0.6098151744102006,0.0,0.33333333333333337,0.5199007944336863,0.19016180487949827,1.7573544343227439,0.2090790325022291
cont,rastrigin,rastrigin_d5_i001,5,2500,WOA,0,14.929643684741109,0.24150796752874554,0.0,0.0,1.2866728661580427,0.16586939577483803,3.928247214748647,0.10421520141932256
cont,rastrigin,rastrigin_d5_i001,5,2500,WOA,1,2.0612819852010347,0.32179847337915496,0.0,0.0,1.348552095832897,0.0716300273011164,3.526835881583428,0.09436101113266952
cont,rastrigin,rastrigin_d5_i001,5,2500,WOA,2,7.919040975657552,0.6410550481558179,0.0,0.0,1.228344576147661,0.09384854430440669,3.137849318706041,0.13498346688244528
cont,rastrigin,rastrigin_d5_i002,5,2500,PSO,0,5.97109107668831,0.1860768330605993,0.0,0.0,0.4752845831444633,0.2778037689106105,1.0127087755932587,0.2555548716025193
cont,rastrigin,rastrigin_d5_i002,5,2500,PSO,1,4.039645864472746,0.588042225062875,0.0,0.0,0.7936648197127292,0.5503363848809508,1.8250149933373305,0.6106003954512479
cont,rastrigin,rastrigin_d5_i002,5,2500,PSO,2,2.9853181484445273,0.25119038850612857,0.0,0.0,0.4471280273946923,0.27862670438385556,0.903256005528182,0.11442756206597027
cont,rastrigin,rastrigin_d5_i002,5,2500,DE,0,13.175613926128761,0.166666666666439,0.0,0.6666666666666667,1.5261947481850964,0.7924702005074731,5.393752349995401,0.7792218471447575
cont,rastrigin,rastrigin_d5_i002,5,2500,DE,1,10.57100278519372,0.3072849024963585,0.0,0.33333333333333337,1.364230974578162,0.6270373180862404,4.759057541431981,0.6333287065484777
cont,rastrigin,rastrigin_d5_i002,5,2500,DE,2,10.856086456787793,0.6608547206466949,0.0,0.33333333333333337,1.4093271507672624,0.6658874085407872,5.118990971802274,0.643715110038217
cont,rastrigin,rastrigin_d5_i002,5,2500,ES,0,45.91365923990745,0.0,0.0,1.0,1.9247861974159464,0.9999999999994804,5.0262570793325825,0.999999999999801
cont,rastrigin,rastrigin_d5_i002,5,2500,ES,1,33.821835883588214,0.0,0.0,1.0,1.5705331758414052,0.9999999999993632,5.247602034801069,0.9999999999998094
cont,rastrigin,rastrigin_d5_i002,5,2500,ES,2,48.264651044153965,0.0,0.0,1.0,1.8915989122677268,0.9999999999994713,6.2555889610068975,0.9999999999998401
cont,rastrigin,rastrigin_d5_i002,5,2500,GWO,0,12.32539874456073,0.44690814133467544,0.0,0.0,0.40414761865527954,0.1509805069975696,1.5204970372100133,0.1545961016881342
cont,rastrigin,rastrigin_d5_i002,5,2500,GWO,1,4.192518385923293,0.6791288283697976,0.0,0.33333333333333337,0.5827756536999089,0.1423922102142216,2.0591659092478762,0.1308438222474043
cont,rastrigin,rastrigin_d5_i002,5,2500,GWO,2,7.845568458278343,0.2148812487846175,0.0,0.33333333333333337,0.45537598034159765,0.19625794198176966,1.6583969349198346,0.20165549670293537
cont,rastrigin,rastrigin_d5_i002,5,2500,WOA,0,13.033002397753535,0.35756304740935646,0.0,0.0,1.446777640496677,0.07997461488766155,3.6509997641897276,0.13644591874943354
cont,rastrigin,rastrigin_d5_i002,5,2500,WOA,1,6.686540656535875,0.4202270746377475,0.0,0.0,1.2936665399376714,0.14723768943140578,3.163298312746589,0.18349713373751647
cont,rastrigin,rastrigin_d5_i002,5,2500,WOA,2,11.937739229538522,0.5481905854430849,0.0,0.0,1.0693705156002904,0.11559104028579133,3.0152183762518785,0.11742153397678581
cont,rastrigin,rastrigin_d5_i003,5,2500,PSO,0,3.981381019740212,0.2161886149282595,0.0,0.0,0.49347348502765254,0.4172912578403936,1.0751489385029191,0.3051387517604785
cont,rastrigin,rastrigin_d5_i003,5,2500,PSO,1,1.3651967133266965,0.39983256514414744,0.0,0.0,0.6672276346817566,0.7358829409747433,1.5225678405109995,0.7882796030413534
cont,rastrigin,rastrigin_d5_i003,5,2500,PSO,2,3.0311805620333416,0.2770469570877934,0.0,0.0,0.619549141246074,0.5504611594105879,1.40046732116154,0.27686484570338576
cont,rastrigin,rastrigin_d5_i003,5,2500,DE,0,12.869421881763344,0.5515792099343658,0.0,0.33333333333333337,1.3345363412228979,0.9611525293298456,4.533999394837708,0.9378667441140411
cont,rastrigin,rastrigin_d5_i003,5,2500,DE,1,12.093964112555753,0.33055610888697545,0.0,0.33333333333333337,1.3860350156971635,0.7117057590269819,4.842741150328607,0.6262693694176119
cont,rastrigin,rastrigin_d5_i003,5,2500,DE,2,13.781480248830938,0.3959973131073753,0.0,0.0,1.394348361942186,0.6820217816989588,4.791656321733049,0.6118602548205806
cont,rastrigin,rastrigin_d5_i003,5,2500,ES,0,25.506856690046863,0.0,0.0,1.0,1.340869966344577,0.9999999999992542,5.02476001644037,0.9999999999998009
cont,rastrigin,rastrigin_d5_i003,5,2500,ES,1,33.143238014514026,0.0,0.0,1.0,1.4432084122425237,0.999999999999307,5.121350148986588,0.9999999999998047
cont,rastrigin,rastrigin_d5_i003,5,2500,ES,2,26.842452723132965,0.0,0.0,1.0,1.5842556315417933,0.9999999999993687,5.622628180942468,0.9999999999998221
cont,rastrigin,rastrigin_d5_i003,5,2500,GWO,0,15.999946951918858,0.7840975012135055,0.0,0.33333333333333337,0.38846265073336744,0.1267192717189871,1.3005081177541888,0.12937798437132253
cont,rastrigin,rastrigin_d5_i003,5,2500,GWO,1,19.81960061619938,1.0386379155537397,0.0,0.33333333333333337,0.6007906918507502,0.17316938081964914,1.972082031464908,0.22753230825207324
cont,rastrigin,rastrigin_d5_i003,5,2500,GWO,2,14.743674399083773,3.4780602033391115,0.0,0.6666666666666667,0.5289042127125155,0.14094079960963712,1.738130402328713,0.15583687237943558
cont,rastrigin,rastrigin_d5_i003,5,2500,WOA,0,11.962409488844784,0.3224800204916718,0.0,0.0,1.185789580828026,0.15543540485008,3.049429532492564,0.1564202367757881
cont,rastrigin,rastrigin_d5_i003,5,2500,WOA,1,16.1819394600683,0.3960087748161915,0.0,0.0,1.2421490287668238,0.08772686494412128,3.313404382597231,0.10532477153309618
cont,rastrigin,rastrigin_d5_i003,5,2500,WOA,2,10.337651388712445,0.24452104140486433,0.0,0.0,1.2249513007887398,0.19373253705001459,3.00171843339125,0.2607763747084945
cont,rastrigin,rastrigin_d5_i004,5,2500,PSO,0,2.121533997125532,0.22191797095620278,0.0,0.0,0.7296604852223451,0.26735673673763505,1.608247125925875,0.17768472612328548
cont,rastrigin,rastrigin_d5_i004,5,2500,PSO,1,4.380570918744837,0.1758578157214648,0.0,0.0,0.48454089921137067,0.3909812646469467,0.9628725530040969,0.18467751082089034
cont,rastrigin,rastrigin_d5_i004,5,2500,PSO,2,7.985474126774541,0.4270104326535434,0.0,0.0,1.0101174259012753,0.8520516607603277,2.032651659072125,0.6045924883727757
cont,rastrigin,rastrigin_d5_i004,5,2500,DE,0,16.154463803105223,0.0,0.0,1.0,1.473527943179882,0.717905271225755,5.0303289780813,0.837397102773027
cont,rastrigin,rastrigin_d5_i004,5,2500,DE,1,8.672547691235167,0.16666666666665114,0.0,0.6666666666666667,1.1642620851081307,0.7712065368849846,4.268013263541136,0.8796114838215042
cont,rastrigin,rastrigin_d5_i004,5,2500,DE,2,16.001424303229904,0.43797047532576533,0.0,0.33333333333333337,1.5811003737601312,0.7985081784966396,5.675052103842044,0.8572489740785172
cont,rastrigin,rastrigin_d5_i004,5,2500,ES,0,42.20792272784591,0.0,0.0,1.0,2.0216084313021714,0.9999999999995053,4.8105184925438325,0.999999999999792
cont,rastrigin,rastrigin_d5_i004,5,2500,ES,1,55.36532421246637,0.0,0.0,1.0,1.9092523694890944,0.9999999999994762,5.732212521547426,0.9999999999998256
cont,rastrigin,rastrigin_d5_i004,5,2500,ES,2,31.819830170974427,0.0,0.0,1.0,1.7859638453660476,0.99999999999944,4.890418097766679,0.9999999999997955
cont,rastrigin,rastrigin_d5_i004,5,2500,GWO,0,14.193315669622805,0.22213933661718177,0.0,0.0,0.25554749889607137,0.15352720670146244,0.9721845636424038,0.12344890946016998
cont,rastrigin,rastrigin_d5_i004,5,2500,GWO,1,4.681265073793043,0.26083418672543407,0.0,0.0,0.24501142950230764,0.16708218685018544,0.8673482660457207,0.21727015748601314
cont,rastrigin,rastrigin_d5_i004,5,2500,GWO,2,5.170067400232341,1.6096952309889339,0.0,0.33333333333333337,0.3740026106891159,0.13365988868171208,1.483460442118017,0.15018809299825764
cont,rastrigin,rastrigin_d5_i004,5,2500,WOA,0,11.991467578844166,0.31043203172564665,0.0,0.0,1.0733029375655918,0.23841283647586742,2.847835088206689,0.08977694509813586
cont,rastrigin,rastrigin_d5_i004,5,2500,WOA,1,13.085812832678585,0.5043158100731321,0.0,0.0,1.1512540024680358,0.06385453998102308,2.9968163124244542,0.17483375709799165
cont,rastrigin,rastrigin_d5_i004,5,2500,WOA,2,4.1900344241437395,0.3744300706546922,0.0,0.0,1.0872834106183706,0.1518009813787989,2.7917314267234574,0.18849259913650043
cont,rastrigin,rastrigin_d10_i000,10,5000,PSO,0,17.565596147149222,0.5630374775862427,0.0,0.0,0.8167045431326438,0.7632499089080802,2.8556017350847434,0.5653611066266486
cont,rastrigin,rastrigin_d10_i000,10,5000,PSO,1,44.56221588751056,0.4188473263841738,0.0,0.0,0.6254792031499194,0.6330582552832404,2.0994543919532758,0.3920779748363773
cont,rastrigin,rastrigin_d10_i000,10,5000,PSO,2,42.75619865433371,0.3481507609370386,0.0,0.0,0.5964156943588528,0.6056994578035512,1.8714004676227378,0.48000683666932004
cont,rastrigin,rastrigin_d10_i000,10,5000,DE,0,61.345859531379084,0.5334620793388404,0.0,0.0,1.7979427195337423,0.8111127461887803,9.207400887754815,0.8492112472028527
cont,rastrigin,rastrigin_d10_i000,10,5000,DE,1,68.12032996141804,0.16667756696035457,0.0,0.33333333333333337,1.8027126968565752,0.7668478324066779,9.043906916457754,0.8743389604274249
cont,rastrigin,rastrigin_d10_i000,10,5000,DE,2,54.501067796586774,0.8333333333332242,0.0,0.6666666666666667,1.551876259993556,0.7482176073644953,7.952129471415553,0.7951692537004592
cont,rastrigin,rastrigin_d10_i000,10,5000,ES,0,125.92544701965834,0.0,0.0,1.0,2.3653576794342226,0.9999999999995772,7.326911602777055,0.9999999999998636
cont,rastrigin,rastrigin_d10_i000,10,5000,ES,1,123.83322743164806,0.0,0.0,1.0,1.8607564592063661,0.9999999999994625,7.444391492018534,0.9999999999998657
cont,rastrigin,rastrigin_d10_i000,10,5000,ES,2,101.23761042390596,0.0,0.0,1.0,1.904417219602605,0.9999999999994749,7.07755959239749,0.9999999999998587
cont,rastrigin,rastrigin_d10_i000,10,5000,GWO,0,41.24511221291367,0.6404963101623177,0.0,0.0,0.5737955235701245,0.2328346299552542,3.031356444927664,0.2872332716211969
cont,rastrigin,rastrigin_d10_i000,10,5000,GWO,1,63.33770468267471,1.308264202656046,0.0,0.6666666666666667,0.5401280954486454,0.30703048918972187,2.976139156857669,0.406501218288161
cont,rastrigin,rastrigin_d10_i000,10,5000,GWO,2,47.16213302767726,1.4689477346014002,0.0,0.33333333333333337,0.4715689693118433,0.4662605527139109,2.8092429460410333,0.49820261002160354
cont,rastrigin,rastrigin_d10_i000,10,5000,WOA,0,32.08740513063721,0.5536862135152504,0.0,0.0,2.202722992753668,0.7114906909976834,8.292046874504548,0.8076583743311353
cont,rastrigin,rastrigin_d10_i000,10,5000,WOA,1,36.272715983038054,0.4897136960061332,0.0,0.0,2.28231451210306,0.572107440924088,9.20394497565643,0.5084157594821779
cont,rastrigin,rastrigin_d10_i000,10,5000,WOA,2,48.81808176208271,0.36121164155182817,0.0,0.0,2.238541918463423,0.5733347862070749,8.418505254949165,0.5651226431480036
cont,rastrigin,rastrigin_d10_i001,10,5000,PSO,0,20.674700459705775,0.3559858723270699,0.0,0.0,0.6494654907073358,0.4245546625182456,2.1097254027011307,0.2900512995535394
cont,rastrigin,rastrigin_d10_i001,10,5000,PSO,1,44.203933161173055,0.7065197737587715,0.0,0.0,0.6638810541400717,0.7213236633342107,2.0871821797563355,0.4174522500427601
cont,rastrigin,rastrigin_d10_i001,10,5000,PSO,2,48.0640334678444,0.2725953364288716,0.0,0.0,0.6462584135394017,0.48913174474338783,2.2359929037641675,0.2913559700676363
cont,rastrigin,rastrigin_d10_i001,10,5000,DE,0,58.72426598226676,0.16666666666666033,0.0,0.6666666666666667,1.6412826425094784,0.8409757660517926,8.112450236373897,0.8831886548399727
cont,rastrigin,rastrigin_d10_i001,10,5000,DE,1,52.81474664489136,0.18788523387551315,0.0,0.33333333333333337,1.6403746146465146,0.7278313134067559,8.376313159966429,0.8022743712591742
cont,rastrigin,rastrigin_d10_i001,10,5000,DE,2,65.85796131338466,0.24271725207219297,0.0,0.33333333333333337,1.8026192989864298,0.7808766508975273,9.03133100610038,0.8691698110119342
cont,rastrigin,rastrigin_d10_i001,10,5000,ES,0,75.86131488487798,0.0,0.0,1.0,2.198388273582854,0.999999999999545,7.7398222816120725,0.9999999999998708
cont,rastrigin,rastrigin_d10_i001,10,5000,ES,1,91.41135860665602,0.0,0.0,1.0,1.868879171970335,0.9999999999994649,8.107084569718307,0.9999999999998767
cont,rastrigin,rastrigin_d10_i001,10,5000,ES,2,101.55451363032581,0.0,0.0,1.0,2.045569245133416,0.9999999999995111,6.589376766976798,0.9999999999998482
cont,rastrigin,rastrigin_d10_i001,10,5000,GWO,0,82.86445750012889,-0.9480516120475321,0.0,0.6666666666666667,0.6982580246554444,0.26152246265231,3.7170185901065547,0.33323583460779355
cont,rastrigin,rastrigin_d10_i001,10,5000,GWO,1,63.01795194812634,0.36956357377499627,0.0,0.0,0.6883994920418679,0.309442592820023,3.5916219851018334,0.4127082002590284
cont,rastrigin,rastrigin_d10_i001,10,5000,GWO,2,57.99415114043836,-0.256419541215721,0.0,0.33333333333333337,0.6667968566801005,0.44946935960168827,3.509381875331965,0.5764851305358651
cont,rastrigin,rastrigin_d10_i001,10,5000,WOA,0,28.805106155864607,0.4935892942873434,0.0,0.0,2.1018884863889165,0.6772829402296208,7.261995226070242,0.7929175677291759
cont,rastrigin,rastrigin_d10_i001,10,5000,WOA,1,47.685633533144525,0.45850660442623903,0.0,0.0,2.096087680750371,0.9518814016669294,7.498573546416474,0.9978462857272513
cont,rastrigin,rastrigin_d10_i001,10,5000,WOA,2,63.24100842992303,0.24031234180458216,0.0,0.0,2.024865581377077,0.6640152258882894,8.246597165312714,0.5611984765129274
cont,rastrigin,rastrigin_d10_i002,10,5000,PSO,0,31.746479689679674,0.31891886691504945,0.0,0.0,0.7985437633711172,0.5225544236961236,2.599570204346382,0.5071995595326412
cont,rastrigin,rastrigin_d10_i002,10,5000,PSO,1,25.299159206708396,0.3046801738387249,0.0,0.0,0.5831397271067946,0.4700411859164288,1.7765421189532908,0.3650546702939989
cont,rastrigin,rastrigin_d10_i002,10,5000,PSO,2,18.35168848639755,0.37417498335396576,0.0,0.0,0.7157233125530083,0.5167520854694042,2.3224620030978684,0.3414427667053473
cont,rastrigin,rastrigin_d10_i002,10,5000,DE,0,54.99984301499925,0.30291830281724996,0.0,0.0,1.6690963672543395,0.6533133130165236,7.986898650307353,0.6868221905591825
cont,rastrigin,rastrigin_d10_i002,10,5000,DE,1,60.93773787179967,0.23299693313084707,0.0,0.33333333333333337,1.681809897104453,0.7661277552260224,8.59453994406068,0.7550753505370725
cont,rastrigin,rastrigin_d10_i002,10,5000,DE,2,72.61071555148482,0.0,0.0,1.0,1.731673375947849,0.8600125902991267,8.675067789218899,0.860233163741484
cont,rastrigin,rastrigin_d10_i002,10,5000,ES,0,124.23046775555517,0.0,0.0,1.0,1.9903997207578565,0.9999999999994975,7.330427987296065,0.9999999999998636
cont,rastrigin,rastrigin_d10_i002,10,5000,ES,1,93.55667855905503,0.0,0.0,1.0,2.1028654196787744,0.9999999999995244,7.810338696053558,0.999999999999872
cont,rastrigin,rastrigin_d10_i002,10,5000,ES,2,123.46963451861463,0.0,0.0,1.0,1.9329889468259203,0.9999999999994826,7.615034666289381,0.9999999999998687
cont,rastrigin,rastrigin_d10_i002,10,5000,GWO,0,62.32774963187452,1.6748243417565518,0.0,0.33333333333333337,0.6460338698065954,0.46102017966317543,3.3291596645119763,0.5796903045794769
cont,rastrigin,rastrigin_d10_i002,10,5000,GWO,1,80.4480350762471,0.966745501933505,0.0,0.6666666666666667,0.5225719553498758,0.42591052326956336,3.056405544924892,0.5318443644250681
cont,rastrigin,rastrigin_d10_i002,10,5000,GWO,2,54.857673139516336,0.9491745718919673,0.0,0.33333333333333337,0.6399975531551261,0.40106705385263025,3.493542595976306,0.46052435510011386
cont,rastrigin,rastrigin_d10_i002,10,5000,WOA,0,62.775281369779435,0.3765108448812592,0.0,0.0,2.311923019097635,0.702985628018746,8.224270854032866,0.6733407928897016
cont,rastrigin,rastrigin_d10_i002,10,5000,WOA,1,93.6466259319706,0.3921437421263975,0.0,0.0,1.9542746562691737,0.7145658220199658,7.8527718931075965,0.7486590698840074
cont,rastrigin,rastrigin_d10_i002,10,5000,WOA,2,59.44365197422093,0.265656123987685,0.0,0.0,2.313937491889938,0.9421274046897019,8.207312173339494,0.9429428667035928
cont,rastrigin,rastrigin_d10_i003,10,5000,PSO,0,33.776775779022856,0.28491534795687234,0.0,0.0,0.6321862964873655,0.4132526638108704,2.110149459813247,0.2985888864019157
